decimalLatitude,decimalLongitude,eventDate,species,recordID,dataResourceName,vernacularName
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,c1040b07-ff9b-4aeb-bc3e-5231e2af60fb,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.8,1984-11-21T14:00:00Z,Monoon michaelii,3b009f18-ba37-48a1-b2ef-b1575c1831e2,Australian Tropical Herbarium (CNS) AVH data,Canary Beech
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,b2f92208-f908-4448-80c9-f1e5dd5c88f6,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.8,1984-11-21T14:00:00Z,Monoon michaelii,474a735b-70b3-463b-9ed1-a03ac82e6db8,Australian Tropical Herbarium (CNS) AVH data,Canary Beech
-17.516667,145.8,1983-06-22T14:00:00Z,Cryptocarya oblata,df7755d0-a603-4fa6-a866-2ea9ae84a242,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,1c9e68c6-2617-49f2-b958-1f0b3fc3e817,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.916667,1968-08-19T14:00:00Z,Syzygium divaricatum,d06120a2-04bb-4b97-9dca-cd141cd441b1,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.516667,145.833333,1976-09-09T14:00:00Z,Corynocarpus cribbianus,3fde9316-3b1a-4eb4-af5b-2f81503ce8b2,Australian Tropical Herbarium (CNS) AVH data,Cribwood
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,008318d8-4b98-4a73-a478-0902df61c0e5,Centre for Australian National Biodiversity Research (CANB) AVH data,Brown Walnut
-17.516667,145.916667,1968-08-19T14:00:00Z,Syzygium divaricatum,a266a182-eae2-4d07-8cdb-2094434ec47b,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.516667,145.833333,1977-08-17T14:00:00Z,Endiandra montana,3bb57652-bdbe-406b-bd3c-e25e2954dbe1,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.8,1983-06-22T14:00:00Z,Cryptocarya oblata,b7d34815-956b-4a53-af1a-198b802ecf19,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,145.916667,1968-08-19T14:00:00Z,Syzygium divaricatum,9e27365a-6616-4d09-ae9b-f9dffb181811,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.516667,145.916667,1968-08-19T14:00:00Z,Barringtonia calyptrata,1fa7c98c-2acf-40be-92e2-47b1f35e0e0e,Australian Tropical Herbarium (CNS) AVH data,Cassowary Pine
-17.516667,145.833333,1978-07-04T14:00:00Z,Cryptocarya oblata,cae581a4-b7e1-4a01-82ed-6858ce20aac8,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,146,1939-10-07T14:00:00Z,Syzygium cormiflorum,51ed15ec-dcc8-48a0-b4b2-a0bccf08ea2e,Australian Tropical Herbarium (CNS) AVH data,Watergum
-17.516667,145.8,1984-07-22T14:00:00Z,Cryptocarya oblata,66b631e3-f488-4451-bee8-160a8423879e,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,145.8,1985-06-26T14:00:00Z,Cryptocarya pleurosperma,42cf9bac-7751-492a-970d-0314f77dce09,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.516667,145.8,1984-07-22T14:00:00Z,Cryptocarya oblata,138920f5-3fda-4529-86e6-ca7881b706ee,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,145.833333,1976-09-06T14:00:00Z,Barringtonia calyptrata,198128cc-307e-4f61-8f22-2a1a12a7d3d8,Australian Tropical Herbarium (CNS) AVH data,Cassowary Pine
-17.516667,145.8,1985-06-26T14:00:00Z,Cryptocarya pleurosperma,1c7b9121-cf7b-4aaa-a0cd-f3f4e9d230ae,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.516667,145.666667,1977-03-22T14:00:00Z,Prunus turneriana,dfe8ed64-c799-49d9-ac30-99914470940b,Australian Tropical Herbarium (CNS) AVH data,Almondbark
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,dda48a84-1a39-4d8a-8a8b-d34ff7f6d327,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.833333,1978-07-04T14:00:00Z,Cryptocarya oblata,5c8c44ac-4ea9-417e-92c5-d4fc44f43a9d,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.516667,145.833333,1977-08-17T14:00:00Z,Endiandra montana,0259ee37-6119-4144-851f-5e57641ea96b,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.516667,145.8,1985-06-26T14:00:00Z,Cryptocarya pleurosperma,2086005f-e037-41d5-8657-73512c208a9d,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.516667,145.833333,1977-06-20T14:00:00Z,Endiandra montana,7b3e705b-af7c-4092-9e24-536651d674bc,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5137913,145.8352205,1977-03-22T14:00:00Z,Prunus turneriana,be8691e1-a511-4aad-9b3b-d47676f5b0bc,Northern Territory Herbarium (DNA) AVH data,Almondbark
-17.512693,145.63099,2022-04-29T23:27:40Z,Syzygium cormiflorum,36046d4b-e44c-4623-8f38-a5f09e864a66,iNaturalist Australia,Watergum
-17.5126654,145.8026139,1987-11-30T14:00:00Z,Monoon michaelii,80646a09-ebfa-4d4f-bf8c-1994d9138fcd,Northern Territory Herbarium (DNA) AVH data,Canary Beech
-17.508333,145.491667,1899-07-05T14:00:00Z,Calophyllum costatum,32e786b4-7bdb-410f-8cfa-84ec05968f56,BRI AVH Data and Images,Red Touriga
-17.506797,145.842774,1975-07-22T14:00:00Z,Syzygium divaricatum,db0525dd-2963-4337-b129-39d102f9aa53,BRI AVH Data and Images,Cassowary Satinash
-17.506797,145.676107,1971-07-05T14:00:00Z,Syzygium divaricatum,09bbfde2-6576-42e4-8dec-e9cadde5d7ef,BRI AVH Data and Images,Cassowary Satinash
-17.506797,145.842774,1978-01-18T14:00:00Z,Syzygium divaricatum,f054a4e7-037f-4636-a392-e8efb6b61101,BRI AVH Data and Images,Cassowary Satinash
-17.506797,145.842774,1975-07-22T14:00:00Z,Endiandra montana,b2e49613-045d-467a-8f57-663fef9813d7,BRI AVH Data and Images,Brown Walnut
-17.502828,145.63536,2022-03-22T02:05:00Z,Syzygium cormiflorum,4bb4f414-9568-48c4-832f-4e83d0343529,iNaturalist Australia,Watergum
-17.5,145.833333,1978-01-18T14:00:00Z,Syzygium divaricatum,f55c96d6-a0e9-48d0-a176-119cced65b4f,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.5,145.5,1975-03-02T14:00:00Z,Calophyllum costatum,a1d93fb8-266e-4071-9b17-ccf74d73fb93,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.5,145.8,1987-11-30T14:00:00Z,Cryptocarya pleurosperma,2e96b33c-8570-41d1-8ecd-9bd204bd8eff,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,2ee65544-d925-487c-aafe-1f8fc5b33c9b,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.8,1987-11-30T14:00:00Z,Cryptocarya pleurosperma,b4c6f0c5-1ef2-48ba-aa23-298d9bf35f21,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,74d24cd7-d56d-4b41-9394-6e84d420a202,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.6,1968-05-30T14:00:00Z,Syzygium cormiflorum,98e4c3a1-a1b3-42ed-aad9-07abbe8ef136,Centre for Australian National Biodiversity Research (CANB) AVH data,Watergum
-17.5,145.6,1968-08-21T14:00:00Z,Syzygium cormiflorum,9bef7a7a-03fb-43f1-aad7-8b4ea8b8c572,Centre for Australian National Biodiversity Research (CANB) AVH data,Watergum
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,37a01325-4836-4a8a-a485-94bbe8d52974,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,b2f1d9fc-46d7-46fd-b25b-f1cf30205c1e,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.8,1987-11-30T14:00:00Z,Cryptocarya pleurosperma,6c5dad05-2126-4ac3-ac2a-7a23f4940e5d,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.5,145.8,1987-11-30T14:00:00Z,Cryptocarya pleurosperma,b100a3ef-5610-490c-99a9-c390a9a605e4,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.5,145.833333,1975-07-22T14:00:00Z,Syzygium divaricatum,fc6c675c-223b-4bba-ac69-2795d2fb3125,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.5,145.666667,1971-07-05T14:00:00Z,Syzygium divaricatum,7fefc926-7c5f-401c-b941-0ddfe6b47e02,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,ea17f4c8-949b-4272-ba30-a3c2d9e51e92,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.666667,1971-07-05T14:00:00Z,Syzygium divaricatum,b2933ba5-6d11-4fb7-8007-871f59df67a5,Centre for Australian National Biodiversity Research (CANB) AVH data,Cassowary Satinash
-17.5,145.5,1975-03-02T14:00:00Z,Calophyllum costatum,8633ac2b-270c-404e-9840-afb2fe3a65f4,Centre for Australian National Biodiversity Research (CANB) AVH data,Red Touriga
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,66114847-32fc-4f4f-a86b-1d97ee288c73,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.833333,1977-07-16T14:00:00Z,Endiandra montana,f8066522-aca2-4901-9202-dc150a74e8ec,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.833333,1978-01-18T14:00:00Z,Syzygium divaricatum,760cb1b5-c19c-4520-aa48-dcb1a876bb68,Centre for Australian National Biodiversity Research (CANB) AVH data,Cassowary Satinash
-17.5,145.833333,1975-07-22T14:00:00Z,Endiandra montana,40e2b12c-8095-4e0d-8392-5e992c9646c5,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.833333,1977-07-16T14:00:00Z,Endiandra montana,aca4e7ce-35b4-4225-91d1-f09b7ab6701f,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.8333,1978-07-04T14:00:00Z,Cryptocarya oblata,ea0b8ff0-f0d3-40d0-9b8a-ef5bfc9af2ea,NSW AVH feed,Bolly Silkwood
-17.5,145.583333,1951-12-05T14:00:00Z,Endiandra montana,0c6afb2f-139c-4c22-93b6-9b5b1c50e57b,Australian Tropical Herbarium (CNS) AVH data,Brown Walnut
-17.5,145.5,1975-03-02T14:00:00Z,Calophyllum costatum,25bfa44c-8ed4-47ec-ac8e-3be99c4cf366,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.5,145.666667,1971-07-05T14:00:00Z,Syzygium divaricatum,d6cded75-5ca9-49b9-ae8a-a2e039b2e9ad,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.5,145.8,1987-11-30T14:00:00Z,Cryptocarya pleurosperma,4de76aa0-692e-4b34-8492-6f78dd3461ef,Australian Tropical Herbarium (CNS) AVH data,Poison Laurel
-17.5,145.5,1975-03-02T14:00:00Z,Calophyllum costatum,18d9701c-9152-4e7b-a3da-8d486b0c7975,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.5,145.833333,1975-07-22T14:00:00Z,Syzygium divaricatum,9529eed7-45a1-457b-8714-b00444d9e249,Australian Tropical Herbarium (CNS) AVH data,Cassowary Satinash
-17.498463,145.501107,1952-03-31T14:00:00Z,Prunus turneriana,b64dd4e6-7a91-42db-bbcf-5b69f3948a8e,BRI AVH Data and Images,Almondbark
-17.498463,145.501107,1916-05-31T14:00:00Z,Elaeocarpus bancroftii,2953eaa3-d330-4fd5-b568-380e8a9b1a0f,BRI AVH Data and Images,Quandong
-17.498463,145.501107,1917-05-31T14:00:00Z,Syzygium cormiflorum,c4a003b8-d1d6-430a-a35d-561307504407,BRI AVH Data and Images,Watergum
-17.498463,145.501107,1917-07-31T14:00:00Z,Corynocarpus cribbianus,bc489070-2898-4986-9abc-357263a4159e,BRI AVH Data and Images,Cribwood
-17.498463,145.501107,1917-05-31T14:00:00Z,Monoon michaelii,0f86ffb2-0f39-4758-9ead-b086ec1a8ed9,BRI AVH Data and Images,Canary Beech
-17.498463,145.501107,1917-08-31T14:00:00Z,Corynocarpus cribbianus,78754e9e-6325-4111-ba49-7d00b3af31a1,BRI AVH Data and Images,Cribwood
-17.498463,145.501107,1917-05-31T14:00:00Z,Monoon michaelii,609a770a-16f3-4015-ae97-08752367b09a,BRI AVH Data and Images,Canary Beech
-17.498463,145.501107,1915-09-30T14:00:00Z,Faradaya splendida,a8c9f815-44b2-4ff0-af29-f16b224fe207,BRI AVH Data and Images,Glory Vine
-17.498463,145.501107,1917-05-31T14:00:00Z,Castanospora alphandii,e0af00e5-4a9e-4d36-83d4-2326f1c30e6e,BRI AVH Data and Images,Brown Tamarind
-17.498463,145.501107,1915-09-30T14:00:00Z,Cerbera floribunda,6fb54e83-a028-40ff-a51f-8a9b54d83b5b,BRI AVH Data and Images,Cassowary Plum
-17.498463,145.501107,1917-09-30T14:00:00Z,Cryptocarya oblata,75a3f403-defa-48e1-919a-288cec15cb78,BRI AVH Data and Images,Bolly Silkwood
-17.498463,145.501107,1960-07-02T14:00:00Z,Faradaya splendida,2d7db814-1a88-4901-9618-715f80cc73f9,BRI AVH Data and Images,Glory Vine
-17.498463,145.501107,1888-12-31T13:47:52Z,Castanospora alphandii,651734d8-cf53-4816-abcb-1143312ac2b0,BRI AVH Data and Images,Brown Tamarind
-17.498463,145.501107,1915-10-31T14:00:00Z,Prunus turneriana,c19b81ea-38d6-429f-ba97-0b01a33055c8,BRI AVH Data and Images,Almondbark
-17.498463,145.501107,1917-09-30T14:00:00Z,Barringtonia calyptrata,2815053b-5180-4554-81ba-9a354c16ecc6,BRI AVH Data and Images,Cassowary Pine
-17.498463,145.501107,1917-12-31T14:00:00Z,Faradaya splendida,dcd95ffa-4406-4604-9160-bbb5bf01ddcf,BRI AVH Data and Images,Glory Vine
-17.498463,145.501107,1949-10-03T14:00:00Z,Faradaya splendida,ab10c406-40b8-4351-94bb-a50851a2b6e1,BRI AVH Data and Images,Glory Vine
-17.495574,145.610813,2022-06-27T04:36:36Z,Syzygium cormiflorum,a4c5e2ca-bffa-4f46-b72e-713f679bba92,iNaturalist Australia,Watergum
-17.494228,145.656005,2022-09-16T02:50:19Z,Syzygium cormiflorum,7a5c2f29-f281-4b22-a47c-b6aa2fef73a3,iNaturalist Australia,Watergum
-17.494225,145.656005,2022-04-15T06:34:57Z,Syzygium cormiflorum,2dc07ddd-edb9-4e76-9fa7-4206ae8db4e4,iNaturalist Australia,Watergum
-17.494208,145.655944,2022-06-22T02:08:00Z,Syzygium cormiflorum,858d3d6a-f747-4b9e-8ef3-b7cab306cb34,iNaturalist Australia,Watergum
-17.494167,145.581944,2022-05-14T04:06:10Z,Syzygium cormiflorum,df2f7357-db14-41d2-8c0c-a6144d2923d2,iNaturalist Australia,Watergum
-17.494104,145.65653,2022-05-01T00:46:32Z,Syzygium cormiflorum,4e1393f8-424f-47e6-9574-2dab002ba4d0,iNaturalist Australia,Watergum
-17.49387,145.65625,2020-07-10T01:08:00Z,Syzygium cormiflorum,892a7afe-2d01-46ae-9930-c465cbf9d9ea,Earth Guardians Weekly Feed,Watergum
-17.487787,145.666713,2021-10-16T09:11:11Z,Cryptocarya pleurosperma,c8423a17-1993-437d-965b-fcf56942e4fa,iNaturalist Australia,Poison Laurel
-17.4861,146.0341,2007-07-18T05:44:00Z,Cerbera floribunda,476b05d0-134d-41b9-983d-60b40744bec4,iNaturalist Australia,Cassowary Plum
-17.473467,145.476111,1977-01-11T14:00:00Z,Syzygium kuranda,99185186-ae2b-4191-89df-2de03c3d349f,BRI AVH Data and Images,Cherry Penda
-17.473467,145.476111,1978-09-20T14:00:00Z,Calophyllum costatum,b7d622ed-ba97-490e-adc2-4ae09b2519bc,BRI AVH Data and Images,Red Touriga
-17.47,145.73,1995-05-16T14:00:00Z,Monoon michaelii,7d47748d-51ca-41aa-966c-869928dfa21d,NSW AVH feed,Canary Beech
-17.468889,145.733611,1994-04-23T14:00:00Z,Prunus turneriana,6c8b7782-32d5-4e15-9d84-bf73cbf7d5e8,AD AVH Data,Almondbark
-17.4681,145.7217,2001-10-25T14:00:00Z,Faradaya splendida,62474944-5720-4e55-b894-9a853e1f2cf1,National Herbarium of Victoria (MEL) AVH data,Glory Vine
-17.4681,145.7217,2001-10-25T14:00:00Z,Corynocarpus cribbianus,b75d504e-1928-434e-ab7a-07321fe5b00d,National Herbarium of Victoria (MEL) AVH data,Cribwood
-17.46806,145.746183,1995-05-16T14:00:00Z,Cryptocarya oblata,9336b95f-28e9-4f0d-97b9-813987c5b30c,BRI AVH Data and Images,Bolly Silkwood
-17.46806,145.746183,1995-05-16T14:00:00Z,Monoon michaelii,3121b6f5-604c-4a67-9ba6-b45e402534a9,BRI AVH Data and Images,Canary Beech
-17.46806,145.746183,1995-05-16T14:00:00Z,Prunus turneriana,27bfc688-1fde-4e05-bd8f-9d81704f37c3,BRI AVH Data and Images,Almondbark
-17.4667,145.4667,1978-09-20T14:00:00Z,Calophyllum costatum,286daa55-50c0-4b9e-8607-722bcbc7618d,National Herbarium of Victoria (MEL) AVH data,Red Touriga
-17.4667,145.4667,1978-09-20T14:00:00Z,Calophyllum costatum,83c078f8-8461-48bd-8c39-652b6f6c3e07,National Herbarium of Victoria (MEL) AVH data,Red Touriga
-17.4667,145.4667,1977-01-11T14:00:00Z,Syzygium kuranda,2781b855-2b5e-4bfb-bb2b-7c6ac2ea4747,National Herbarium of Victoria (MEL) AVH data,Cherry Penda
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,fc345be5-2e8e-4235-8b1a-f1ee3ff4b857,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,f8068e29-0f11-448e-a4b5-a85905e976c7,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.466667,1977-01-11T14:00:00Z,Syzygium kuranda,3d510909-9c1f-4d2e-adcf-9f0c1912878a,Centre for Australian National Biodiversity Research (CANB) AVH data,Cherry Penda
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,f49e05d1-b592-418b-944b-a397605af853,Centre for Australian National Biodiversity Research (CANB) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,c5ffbf72-3868-4583-84bf-9667508567f2,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,f18a1202-1f66-49f4-a0e9-034b85de0714,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.466667,1977-01-11T14:00:00Z,Syzygium kuranda,50b1368f-1da7-47ad-82fe-43a642405bf0,Australian Tropical Herbarium (CNS) AVH data,Cherry Penda
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,6fd7aca9-c30f-4c51-97e7-5b4e15f883dd,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,7f251d40-810d-445d-a768-f0751b107a2a,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,888bd58f-ffcb-4402-8094-51e3932bf078,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,98f0b310-514e-4444-9f19-9a998da056f7,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.733333,1995-05-16T14:00:00Z,Monoon michaelii,fd358f4f-edbe-4dcc-b212-6579f8f8ed0a,Northern Territory Herbarium (DNA) AVH data,Canary Beech
-17.466667,145.55,2002-05-09T14:00:00Z,Corynocarpus cribbianus,170700c0-d737-4e0d-8373-e431cfb3b72b,Australian Tropical Herbarium (CNS) AVH data,Cribwood
-17.466667,145.466667,1977-01-11T14:00:00Z,Syzygium kuranda,a4b65405-dae4-45fc-baae-3f59754ef69a,Australian Tropical Herbarium (CNS) AVH data,Cherry Penda
-17.466667,145.466667,1977-01-11T14:00:00Z,Syzygium kuranda,7c9e8e6c-0a18-42b4-b9f4-12ddf2cb5680,Australian Tropical Herbarium (CNS) AVH data,Cherry Penda
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,19283f98-91c6-4b8e-b2cf-4bd444088ba9,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,49df80e3-90f4-4007-8b12-d9bf47d47ae3,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,f5ff8377-95e7-4afc-a8c3-110d610b3e62,Centre for Australian National Biodiversity Research (CANB) AVH data,Red Touriga
-17.466667,145.466667,1978-09-20T14:00:00Z,Calophyllum costatum,5b7bdb1b-b767-496b-9bb8-c2022169610e,Centre for Australian National Biodiversity Research (CANB) AVH data,Red Touriga
-17.466667,145.483333,1992-04-01T14:00:00Z,Calophyllum costatum,c07c13e7-2f81-49a2-b48b-f0bbafa2ba14,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.46652,145.722771,2001-10-25T14:00:00Z,Corynocarpus cribbianus,432bcc4e-a21b-4054-992b-20f1a3bf5294,BRI AVH Data and Images,Cribwood
-17.46652,145.722771,2001-10-25T14:00:00Z,Faradaya splendida,e104f15a-b295-4004-b48b-c7a5c2357b26,BRI AVH Data and Images,Glory Vine
-17.4637985,145.4686267,1978-09-20T14:00:00Z,Calophyllum costatum,6817fdae-eb13-450d-b10a-a7e38cffa652,Northern Territory Herbarium (DNA) AVH data,Red Touriga
-17.460464,145.755919,2020-12-06T02:13:00Z,Cryptocarya pleurosperma,b6bb8484-fa5f-419d-9aa9-1b143a2ec720,iNaturalist Australia,Poison Laurel
-17.458333,145.475,1958-11-19T14:00:00Z,Calophyllum costatum,1bbd2290-1fef-4f70-a674-49db18022162,BRI AVH Data and Images,Red Touriga
-17.458333,145.475,1992-04-01T14:00:00Z,Calophyllum costatum,9f21bf5a-7a5b-4aaa-9aa2-b734dc28ad39,BRI AVH Data and Images,Red Touriga
-17.458333,145.475,1992-04-01T14:00:00Z,Calophyllum costatum,7f42969d-2846-49ea-a772-5985a72f5f32,BRI AVH Data and Images,Red Touriga
-17.456801,145.492777,1981-11-24T14:00:00Z,Cryptocarya oblata,3bf4eb47-46a4-417e-a9fe-72a7035342f0,BRI AVH Data and Images,Bolly Silkwood
-17.456801,145.476111,1979-03-07T14:00:00Z,Calophyllum costatum,be41aa5c-1054-4579-a0ee-18f7326f3a38,BRI AVH Data and Images,Red Touriga
-17.456798,145.709437,1971-06-15T14:00:00Z,Cryptocarya oblata,41f9e9a9-a492-4eac-95be-4cdbe45ae4d6,BRI AVH Data and Images,Bolly Silkwood
-17.4561,145.4742,2001-09-28T14:00:00Z,Calophyllum costatum,a88ad7ed-ba65-4878-a982-a6724dc13fb7,National Herbarium of Victoria (MEL) AVH data,Red Touriga
-17.454579,145.475277,2001-09-28T14:00:00Z,Calophyllum costatum,02ff3b10-150e-44c2-913e-10134d5fa49e,BRI AVH Data and Images,Red Touriga
-17.4544,145.4753,2001-09-28T14:00:00Z,Calophyllum costatum,a6a0e5ba-4dab-4847-9241-3ec3828fa020,NSW AVH feed,Red Touriga
-17.453335,146.021229,2002-09-09T14:00:00Z,Monoon michaelii,bad7fd88-f3f3-4182-9a70-ee864aecad40,BRI AVH Data and Images,Canary Beech
-17.451111,146.06,2014-09-02T14:00:00Z,Syzygium cormiflorum,b6a9f37d-8408-473c-88f1-15d8ddc25dd0,Australian Tropical Herbarium (CNS) AVH data,Watergum
-17.451111,146.06,2014-09-02T14:00:00Z,Syzygium cormiflorum,f77cb888-69ca-4653-a042-a5fa716901c6,Australian Tropical Herbarium (CNS) AVH data,Watergum
-17.45,145.466667,1982-05-26T14:00:00Z,Calophyllum costatum,1bda1a83-4e5d-41bd-888c-6b599257a715,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.466667,1982-05-26T14:00:00Z,Calophyllum costatum,9c966af4-ebd4-44e8-addf-6e5b7c9806b4,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.483333,1981-11-24T14:00:00Z,Cryptocarya oblata,d7966670-7ba7-4cd8-8a7f-3d93b66e353f,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.45,145.466667,1979-03-07T14:00:00Z,Calophyllum costatum,ed909f54-c81d-46da-a40d-a6df7c6d3083,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.7,1971-06-15T14:00:00Z,Cryptocarya oblata,1573593b-2c88-4de6-b906-d12144e870c3,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.45,145.4833,1991-09-25T14:00:00Z,Calophyllum costatum,0a616d4c-8da6-46e9-958b-e47d79f697d6,Northern Territory Herbarium (DNA) AVH data,Red Touriga
-17.45,145.466667,1984-12-04T14:00:00Z,Cryptocarya oblata,1984590f-7d2d-4e38-b15a-ace54ce7e549,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.45,145.666667,1979-07-10T14:00:00Z,Faradaya splendida,df2c4898-9ce8-4f8d-b854-3a8b448577de,Australian Tropical Herbarium (CNS) AVH data,Glory Vine
-17.45,145.466667,1984-12-04T14:00:00Z,Cryptocarya oblata,61288329-9e44-4f0a-8063-a5051f843aee,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.45,146.016667,2002-09-09T14:00:00Z,Monoon michaelii,0f921f94-2fcd-4b60-98f5-254208a7efaa,Australian Tropical Herbarium (CNS) AVH data,Canary Beech
-17.45,145.483333,1991-09-25T14:00:00Z,Calophyllum costatum,97c6d34c-ec5d-4b7d-8071-823dbd3ceb25,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.466667,1982-05-26T14:00:00Z,Calophyllum costatum,ac23a692-fe45-48a1-97c2-d2e153086c5f,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.483333,1991-09-25T14:00:00Z,Calophyllum costatum,b696b36e-a383-4905-a7ef-ac5b8db6624f,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.666667,1979-07-10T14:00:00Z,Faradaya splendida,88d05fbb-9d0d-4bc8-b063-ab232543990b,Australian Tropical Herbarium (CNS) AVH data,Glory Vine
-17.45,145.466667,1982-05-26T14:00:00Z,Calophyllum costatum,87e87834-c53a-454c-a03e-a4b5782fcbd0,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
-17.45,145.483333,1984-10-29T14:00:00Z,Cryptocarya oblata,62ab6084-2160-4b2e-9043-bb383c280b4d,Australian Tropical Herbarium (CNS) AVH data,Bolly Silkwood
-17.45,145.466667,1982-05-26T14:00:00Z,Calophyllum costatum,b28b83f6-7260-4d4a-93b2-99365642ea30,Australian Tropical Herbarium (CNS) AVH data,Red Touriga
